,sessionID,labels,positive,neutral,negative,dims,time_shape,path
7077,Ses05M_impro07_M019,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M019.pt
7078,Ses05M_impro07_M020,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M020.pt
7079,Ses05M_impro07_M021,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M021.pt
7080,Ses05M_impro07_M022,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M022.pt
7081,Ses05M_impro07_M023,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M023.pt
7082,Ses05M_impro07_M024,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M024.pt
7083,Ses05M_impro07_M025,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M025.pt
7084,Ses05M_impro07_M026,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M026.pt
7085,Ses05M_impro07_M028,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M028.pt
7086,Ses05M_impro07_M029,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M029.pt
7087,Ses05M_impro07_M030,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M030.pt
7088,Ses05M_impro07_M031,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M031.pt
7089,Ses05M_impro07_M032,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M032.pt
7090,Ses05M_impro07_M033,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M033.pt
7091,Ses05M_impro07_M034,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M034.pt
7092,Ses05M_impro07_M035,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M035.pt
7093,Ses05M_impro07_M036,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M036.pt
7094,Ses05M_impro07_M037,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M037.pt
7095,Ses05M_impro07_M039,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M039.pt
7096,Ses05M_impro07_M040,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M040.pt
7097,Ses05M_impro07_M041,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M041.pt
7098,Ses05M_impro07_M042,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M042.pt
7099,Ses05M_impro07_M043,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M043.pt
7100,Ses05M_impro07_M044,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M044.pt
7101,Ses05M_impro07_M045,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M045.pt
7102,Ses05M_impro07_M046,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M046.pt
7103,Ses05M_impro07_M047,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro07\Ses05M_impro07_M047.pt
7104,Ses05M_impro08_F000,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F000.pt
7105,Ses05M_impro08_F001,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F001.pt
7106,Ses05M_impro08_F002,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F002.pt
7107,Ses05M_impro08_F003,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F003.pt
7108,Ses05M_impro08_F004,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F004.pt
7109,Ses05M_impro08_F005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F005.pt
7110,Ses05M_impro08_F006,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F006.pt
7111,Ses05M_impro08_F007,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F007.pt
7112,Ses05M_impro08_F008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F008.pt
7113,Ses05M_impro08_F009,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F009.pt
7114,Ses05M_impro08_F011,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F011.pt
7115,Ses05M_impro08_F012,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F012.pt
7116,Ses05M_impro08_F013,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F013.pt
7117,Ses05M_impro08_F014,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F014.pt
7118,Ses05M_impro08_F015,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F015.pt
7119,Ses05M_impro08_F016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F016.pt
7120,Ses05M_impro08_F017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F017.pt
7121,Ses05M_impro08_F018,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F018.pt
7122,Ses05M_impro08_F019,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F019.pt
7123,Ses05M_impro08_F021,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F021.pt
7124,Ses05M_impro08_F022,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F022.pt
7125,Ses05M_impro08_F023,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F023.pt
7126,Ses05M_impro08_F025,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F025.pt
7127,Ses05M_impro08_F026,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F026.pt
7128,Ses05M_impro08_F027,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F027.pt
7129,Ses05M_impro08_F028,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_F028.pt
7130,Ses05M_impro08_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M000.pt
7131,Ses05M_impro08_M001,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M001.pt
7132,Ses05M_impro08_M002,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M002.pt
7133,Ses05M_impro08_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M003.pt
7134,Ses05M_impro08_M004,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M004.pt
7135,Ses05M_impro08_M005,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M005.pt
7136,Ses05M_impro08_M006,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M006.pt
7137,Ses05M_impro08_M007,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M007.pt
7138,Ses05M_impro08_M008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M008.pt
7139,Ses05M_impro08_M009,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M009.pt
7140,Ses05M_impro08_M010,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M010.pt
7141,Ses05M_impro08_M011,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M011.pt
7142,Ses05M_impro08_M012,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M012.pt
7143,Ses05M_impro08_M013,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M013.pt
7144,Ses05M_impro08_M014,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M014.pt
7145,Ses05M_impro08_M015,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M015.pt
7146,Ses05M_impro08_M016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M016.pt
7147,Ses05M_impro08_M017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M017.pt
7148,Ses05M_impro08_M018,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M018.pt
7149,Ses05M_impro08_M019,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M019.pt
7150,Ses05M_impro08_M020,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M020.pt
7151,Ses05M_impro08_M021,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M021.pt
7152,Ses05M_impro08_M022,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M022.pt
7153,Ses05M_impro08_M023,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M023.pt
7154,Ses05M_impro08_M024,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M024.pt
7155,Ses05M_impro08_M025,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M025.pt
7156,Ses05M_impro08_M026,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M026.pt
7157,Ses05M_impro08_M027,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M027.pt
7158,Ses05M_impro08_M028,hap,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_impro08\Ses05M_impro08_M028.pt
7159,Ses05M_script01_1_F000,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F000.pt
7160,Ses05M_script01_1_F001,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F001.pt
7161,Ses05M_script01_1_F004,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F004.pt
7162,Ses05M_script01_1_F005,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F005.pt
7163,Ses05M_script01_1_F010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F010.pt
7164,Ses05M_script01_1_F012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F012.pt
7165,Ses05M_script01_1_F013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F013.pt
7166,Ses05M_script01_1_F014,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F014.pt
7167,Ses05M_script01_1_F018,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F018.pt
7168,Ses05M_script01_1_F020,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F020.pt
7169,Ses05M_script01_1_F021,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F021.pt
7170,Ses05M_script01_1_F022,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F022.pt
7171,Ses05M_script01_1_F023,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F023.pt
7172,Ses05M_script01_1_F024,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F024.pt
7173,Ses05M_script01_1_F025,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F025.pt
7174,Ses05M_script01_1_F026,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F026.pt
7175,Ses05M_script01_1_F027,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F027.pt
7176,Ses05M_script01_1_F028,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F028.pt
7177,Ses05M_script01_1_F029,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F029.pt
7178,Ses05M_script01_1_F031,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F031.pt
7179,Ses05M_script01_1_F032,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F032.pt
7180,Ses05M_script01_1_F035,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F035.pt
7181,Ses05M_script01_1_F036,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F036.pt
7182,Ses05M_script01_1_F037,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F037.pt
7183,Ses05M_script01_1_F038,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_F038.pt
7184,Ses05M_script01_1_M004,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M004.pt
7185,Ses05M_script01_1_M009,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M009.pt
7186,Ses05M_script01_1_M010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M010.pt
7187,Ses05M_script01_1_M011,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M011.pt
7188,Ses05M_script01_1_M012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M012.pt
7189,Ses05M_script01_1_M013,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M013.pt
7190,Ses05M_script01_1_M015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M015.pt
7191,Ses05M_script01_1_M016,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M016.pt
7192,Ses05M_script01_1_M017,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M017.pt
7193,Ses05M_script01_1_M018,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M018.pt
7194,Ses05M_script01_1_M019,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M019.pt
7195,Ses05M_script01_1_M020,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M020.pt
7196,Ses05M_script01_1_M021,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M021.pt
7197,Ses05M_script01_1_M022,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M022.pt
7198,Ses05M_script01_1_M023,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M023.pt
7199,Ses05M_script01_1_M024,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M024.pt
7200,Ses05M_script01_1_M025,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M025.pt
7201,Ses05M_script01_1_M028,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05M_script01_1\Ses05M_script01_1_M028.pt
