,Unnamed: 0,sessionID,labels,positive,neutral,negative,dims,time_shape,path
5858,5858,Ses04M_script03_2_M031,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M031.pt
5859,5859,Ses04M_script03_2_M033,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M033.pt
5860,5860,Ses04M_script03_2_M034,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M034.pt
5861,5861,Ses04M_script03_2_M035,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M035.pt
5862,5862,Ses04M_script03_2_M036,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M036.pt
5863,5863,Ses04M_script03_2_M037,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M037.pt
5864,5864,Ses04M_script03_2_M038,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M038.pt
5865,5865,Ses04M_script03_2_M040,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M040.pt
5866,5866,Ses04M_script03_2_M041,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M041.pt
5867,5867,Ses04M_script03_2_M043,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M043.pt
5868,5868,Ses04M_script03_2_M046,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M046.pt
5869,5869,Ses04M_script03_2_M047,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M047.pt
5870,5870,Ses04M_script03_2_M048,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M048.pt
5871,5871,Ses04M_script03_2_M049,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M049.pt
5872,5872,Ses04M_script03_2_M050,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M050.pt
5873,5873,Ses04M_script03_2_M051,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M051.pt
5874,5874,Ses04M_script03_2_M052,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M052.pt
5875,5875,Ses04M_script03_2_M053,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M053.pt
5876,5876,Ses04M_script03_2_M054,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M054.pt
5877,5877,Ses04M_script03_2_M055,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M055.pt
5878,5878,Ses04M_script03_2_M056,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session4\sentences\mfcc\Ses04M_script03_2\Ses04M_script03_2_M056.pt
5879,5879,Ses05F_impro01_F000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F000.pt
5880,5880,Ses05F_impro01_F001,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F001.pt
5881,5881,Ses05F_impro01_F002,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F002.pt
5882,5882,Ses05F_impro01_F003,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F003.pt
5883,5883,Ses05F_impro01_F004,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F004.pt
5884,5884,Ses05F_impro01_F005,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F005.pt
5885,5885,Ses05F_impro01_F006,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F006.pt
5886,5886,Ses05F_impro01_F007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F007.pt
5887,5887,Ses05F_impro01_F008,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F008.pt
5888,5888,Ses05F_impro01_F009,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F009.pt
5889,5889,Ses05F_impro01_F010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F010.pt
5890,5890,Ses05F_impro01_F011,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F011.pt
5891,5891,Ses05F_impro01_F012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F012.pt
5892,5892,Ses05F_impro01_F013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F013.pt
5893,5893,Ses05F_impro01_F014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F014.pt
5894,5894,Ses05F_impro01_F015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F015.pt
5895,5895,Ses05F_impro01_F016,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F016.pt
5896,5896,Ses05F_impro01_F017,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F017.pt
5897,5897,Ses05F_impro01_F018,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F018.pt
5898,5898,Ses05F_impro01_F019,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F019.pt
5899,5899,Ses05F_impro01_F020,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F020.pt
5900,5900,Ses05F_impro01_F021,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F021.pt
5901,5901,Ses05F_impro01_F022,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F022.pt
5902,5902,Ses05F_impro01_F023,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_F023.pt
5903,5903,Ses05F_impro01_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M000.pt
5904,5904,Ses05F_impro01_M003,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M003.pt
5905,5905,Ses05F_impro01_M004,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M004.pt
5906,5906,Ses05F_impro01_M005,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M005.pt
5907,5907,Ses05F_impro01_M006,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M006.pt
5908,5908,Ses05F_impro01_M007,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M007.pt
5909,5909,Ses05F_impro01_M008,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M008.pt
5910,5910,Ses05F_impro01_M009,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M009.pt
5911,5911,Ses05F_impro01_M010,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M010.pt
5912,5912,Ses05F_impro01_M011,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M011.pt
5913,5913,Ses05F_impro01_M012,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M012.pt
5914,5914,Ses05F_impro01_M013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M013.pt
5915,5915,Ses05F_impro01_M014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M014.pt
5916,5916,Ses05F_impro01_M015,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M015.pt
5917,5917,Ses05F_impro01_M017,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M017.pt
5918,5918,Ses05F_impro01_M018,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M018.pt
5919,5919,Ses05F_impro01_M019,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M019.pt
5920,5920,Ses05F_impro01_M020,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M020.pt
5921,5921,Ses05F_impro01_M021,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M021.pt
5922,5922,Ses05F_impro01_M023,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro01\Ses05F_impro01_M023.pt
5923,5923,Ses05F_impro02_F001,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F001.pt
5924,5924,Ses05F_impro02_F002,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F002.pt
5925,5925,Ses05F_impro02_F004,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F004.pt
5926,5926,Ses05F_impro02_F005,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F005.pt
5927,5927,Ses05F_impro02_F006,fea,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F006.pt
5928,5928,Ses05F_impro02_F008,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F008.pt
5929,5929,Ses05F_impro02_F009,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F009.pt
5930,5930,Ses05F_impro02_F010,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F010.pt
5931,5931,Ses05F_impro02_F011,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F011.pt
5932,5932,Ses05F_impro02_F012,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F012.pt
5933,5933,Ses05F_impro02_F013,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F013.pt
5934,5934,Ses05F_impro02_F014,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F014.pt
5935,5935,Ses05F_impro02_F017,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F017.pt
5936,5936,Ses05F_impro02_F018,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F018.pt
5937,5937,Ses05F_impro02_F020,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F020.pt
5938,5938,Ses05F_impro02_F021,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F021.pt
5939,5939,Ses05F_impro02_F023,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F023.pt
5940,5940,Ses05F_impro02_F024,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F024.pt
5941,5941,Ses05F_impro02_F025,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F025.pt
5942,5942,Ses05F_impro02_F026,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F026.pt
5943,5943,Ses05F_impro02_F027,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F027.pt
5944,5944,Ses05F_impro02_F028,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F028.pt
5945,5945,Ses05F_impro02_F029,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F029.pt
5946,5946,Ses05F_impro02_F031,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F031.pt
5947,5947,Ses05F_impro02_F032,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F032.pt
5948,5948,Ses05F_impro02_F034,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F034.pt
5949,5949,Ses05F_impro02_F035,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F035.pt
5950,5950,Ses05F_impro02_F036,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F036.pt
5951,5951,Ses05F_impro02_F037,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F037.pt
5952,5952,Ses05F_impro02_F038,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_F038.pt
5953,5953,Ses05F_impro02_M000,neu,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M000.pt
5954,5954,Ses05F_impro02_M004,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M004.pt
5955,5955,Ses05F_impro02_M005,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M005.pt
5956,5956,Ses05F_impro02_M006,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M006.pt
5957,5957,Ses05F_impro02_M008,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M008.pt
5958,5958,Ses05F_impro02_M010,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M010.pt
5959,5959,Ses05F_impro02_M014,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M014.pt
5960,5960,Ses05F_impro02_M015,ang,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M015.pt
5961,5961,Ses05F_impro02_M016,fru,0,1,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M016.pt
5962,5962,Ses05F_impro02_M019,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M019.pt
5963,5963,Ses05F_impro02_M024,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M024.pt
5964,5964,Ses05F_impro02_M025,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M025.pt
5965,5965,Ses05F_impro02_M026,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M026.pt
5966,5966,Ses05F_impro02_M029,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M029.pt
5967,5967,Ses05F_impro02_M031,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M031.pt
5968,5968,Ses05F_impro02_M032,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M032.pt
5969,5969,Ses05F_impro02_M033,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M033.pt
5970,5970,Ses05F_impro02_M034,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M034.pt
5971,5971,Ses05F_impro02_M035,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M035.pt
5972,5972,Ses05F_impro02_M036,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M036.pt
5973,5973,Ses05F_impro02_M039,sur,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M039.pt
5974,5974,Ses05F_impro02_M041,sad,0,0,1,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro02\Ses05F_impro02_M041.pt
5975,5975,Ses05F_impro03_F000,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro03\Ses05F_impro03_F000.pt
5976,5976,Ses05F_impro03_F001,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro03\Ses05F_impro03_F001.pt
5977,5977,Ses05F_impro03_F002,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro03\Ses05F_impro03_F002.pt
5978,5978,Ses05F_impro03_F003,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro03\Ses05F_impro03_F003.pt
5979,5979,Ses05F_impro03_F004,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro03\Ses05F_impro03_F004.pt
5980,5980,Ses05F_impro03_F005,exc,1,0,0,"[40, 1500]",1500,c:\Users\hoang\Pojects\audio2emotion\IEMOCAP_full_release\Session5\sentences\mfcc\Ses05F_impro03\Ses05F_impro03_F005.pt
