ID,label,length,path
Ses05M_script03_1_F001,exc,3.4199375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F001.wav
Ses05M_script03_1_F002,exc,2.37,./IEMOCAP_full_release/wav/Ses05M_script03_1_F002.wav
Ses05M_script03_1_F003,exc,2.28,./IEMOCAP_full_release/wav/Ses05M_script03_1_F003.wav
Ses05M_script03_1_F004,exc,2.7799375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F004.wav
Ses05M_script03_1_F005,exc,2.66,./IEMOCAP_full_release/wav/Ses05M_script03_1_F005.wav
Ses05M_script03_1_F006,xxx,1.9399375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F006.wav
Ses05M_script03_1_F007,xxx,2.7699375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F007.wav
Ses05M_script03_1_F008,xxx,2.6499375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F008.wav
Ses05M_script03_1_F009,xxx,3.62,./IEMOCAP_full_release/wav/Ses05M_script03_1_F009.wav
Ses05M_script03_1_F010,xxx,1.6899375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F010.wav
Ses05M_script03_1_F011,neu,2.9599375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F011.wav
Ses05M_script03_1_F012,neu,1.9499375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F012.wav
Ses05M_script03_1_F013,neu,2.97,./IEMOCAP_full_release/wav/Ses05M_script03_1_F013.wav
Ses05M_script03_1_F014,xxx,4.99,./IEMOCAP_full_release/wav/Ses05M_script03_1_F014.wav
Ses05M_script03_1_F015,neu,3.6999375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F015.wav
Ses05M_script03_1_F016,xxx,2.73,./IEMOCAP_full_release/wav/Ses05M_script03_1_F016.wav
Ses05M_script03_1_F017,neu,4.0399375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F017.wav
Ses05M_script03_1_F018,xxx,2.43,./IEMOCAP_full_release/wav/Ses05M_script03_1_F018.wav
Ses05M_script03_1_F019,xxx,3.0399375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F019.wav
Ses05M_script03_1_F020,neu,2.8399375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F020.wav
Ses05M_script03_1_F021,xxx,6.37,./IEMOCAP_full_release/wav/Ses05M_script03_1_F021.wav
Ses05M_script03_1_F022,xxx,2.1199375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F022.wav
Ses05M_script03_1_F023,xxx,5.79,./IEMOCAP_full_release/wav/Ses05M_script03_1_F023.wav
Ses05M_script03_1_F024,exc,6.1,./IEMOCAP_full_release/wav/Ses05M_script03_1_F024.wav
Ses05M_script03_1_F025,xxx,2.7799375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F025.wav
Ses05M_script03_1_F026,exc,4.93,./IEMOCAP_full_release/wav/Ses05M_script03_1_F026.wav
Ses05M_script03_1_F027,xxx,1.9499375,./IEMOCAP_full_release/wav/Ses05M_script03_1_F027.wav
Ses05M_script03_1_F028,xxx,6.68,./IEMOCAP_full_release/wav/Ses05M_script03_1_F028.wav
Ses05M_script03_1_F029,xxx,3.33,./IEMOCAP_full_release/wav/Ses05M_script03_1_F029.wav
Ses05M_script03_1_F030,xxx,1.99,./IEMOCAP_full_release/wav/Ses05M_script03_1_F030.wav
Ses05M_script03_1_F031,neu,1.9838125,./IEMOCAP_full_release/wav/Ses05M_script03_1_F031.wav
Ses05M_script03_1_M000,xxx,2.39525,./IEMOCAP_full_release/wav/Ses05M_script03_1_M000.wav
Ses05M_script03_1_M001,exc,1.7944375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M001.wav
Ses05M_script03_1_M002,fea,2.1299375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M002.wav
Ses05M_script03_1_M003,neu,3.05,./IEMOCAP_full_release/wav/Ses05M_script03_1_M003.wav
Ses05M_script03_1_M004,exc,2.15,./IEMOCAP_full_release/wav/Ses05M_script03_1_M004.wav
Ses05M_script03_1_M005,xxx,8.6299375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M005.wav
Ses05M_script03_1_M006,exc,2.9399375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M006.wav
Ses05M_script03_1_M007,exc,2.46,./IEMOCAP_full_release/wav/Ses05M_script03_1_M007.wav
Ses05M_script03_1_M008,exc,4.6,./IEMOCAP_full_release/wav/Ses05M_script03_1_M008.wav
Ses05M_script03_1_M009,exc,3.92,./IEMOCAP_full_release/wav/Ses05M_script03_1_M009.wav
Ses05M_script03_1_M010,exc,2.2099375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M010.wav
Ses05M_script03_1_M011,exc,3.4699375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M011.wav
Ses05M_script03_1_M012,exc,10.66,./IEMOCAP_full_release/wav/Ses05M_script03_1_M012.wav
Ses05M_script03_1_M013,exc,3.7599375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M013.wav
Ses05M_script03_1_M014,exc,11.3021875,./IEMOCAP_full_release/wav/Ses05M_script03_1_M014.wav
Ses05M_script03_1_M015,exc,7.26775,./IEMOCAP_full_release/wav/Ses05M_script03_1_M015.wav
Ses05M_script03_1_M016,exc,3.2899375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M016.wav
Ses05M_script03_1_M017,xxx,2.4799375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M017.wav
Ses05M_script03_1_M018,exc,3.6899375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M018.wav
Ses05M_script03_1_M019,xxx,2.2599375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M019.wav
Ses05M_script03_1_M020,exc,3.0,./IEMOCAP_full_release/wav/Ses05M_script03_1_M020.wav
Ses05M_script03_1_M021,exc,6.6,./IEMOCAP_full_release/wav/Ses05M_script03_1_M021.wav
Ses05M_script03_1_M022,exc,17.388375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M022.wav
Ses05M_script03_1_M023,exc,6.5615625,./IEMOCAP_full_release/wav/Ses05M_script03_1_M023.wav
Ses05M_script03_1_M024,exc,12.5799375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M024.wav
Ses05M_script03_1_M025,exc,5.43,./IEMOCAP_full_release/wav/Ses05M_script03_1_M025.wav
Ses05M_script03_1_M026,exc,4.2599375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M026.wav
Ses05M_script03_1_M027,exc,2.43,./IEMOCAP_full_release/wav/Ses05M_script03_1_M027.wav
Ses05M_script03_1_M028,exc,2.4699375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M028.wav
Ses05M_script03_1_M029,exc,6.8999375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M029.wav
Ses05M_script03_1_M030,exc,5.3499375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M030.wav
Ses05M_script03_1_M031,exc,2.6999375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M031.wav
Ses05M_script03_1_M032,exc,3.18,./IEMOCAP_full_release/wav/Ses05M_script03_1_M032.wav
Ses05M_script03_1_M033,exc,2.5199375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M033.wav
Ses05M_script03_1_M034,xxx,6.6499375,./IEMOCAP_full_release/wav/Ses05M_script03_1_M034.wav
Ses05F_script02_2_F000,xxx,2.3828125,./IEMOCAP_full_release/wav/Ses05F_script02_2_F000.wav
Ses05F_script02_2_F001,xxx,2.153375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F001.wav
Ses05F_script02_2_F002,xxx,5.8399375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F002.wav
Ses05F_script02_2_F003,xxx,11.4,./IEMOCAP_full_release/wav/Ses05F_script02_2_F003.wav
Ses05F_script02_2_F004,fru,3.5420625,./IEMOCAP_full_release/wav/Ses05F_script02_2_F004.wav
Ses05F_script02_2_F005,ang,5.64725,./IEMOCAP_full_release/wav/Ses05F_script02_2_F005.wav
Ses05F_script02_2_F006,fru,3.9764375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F006.wav
Ses05F_script02_2_F007,fru,3.90075,./IEMOCAP_full_release/wav/Ses05F_script02_2_F007.wav
Ses05F_script02_2_F008,fru,3.62,./IEMOCAP_full_release/wav/Ses05F_script02_2_F008.wav
Ses05F_script02_2_F009,fru,3.1099375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F009.wav
Ses05F_script02_2_F010,fru,17.710375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F010.wav
Ses05F_script02_2_F011,fru,6.0148125,./IEMOCAP_full_release/wav/Ses05F_script02_2_F011.wav
Ses05F_script02_2_F012,fru,2.9444375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F012.wav
Ses05F_script02_2_F013,sad,11.74425,./IEMOCAP_full_release/wav/Ses05F_script02_2_F013.wav
Ses05F_script02_2_F014,sad,24.1261875,./IEMOCAP_full_release/wav/Ses05F_script02_2_F014.wav
Ses05F_script02_2_F015,hap,10.5259375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F015.wav
Ses05F_script02_2_F016,sad,5.981375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F016.wav
Ses05F_script02_2_F017,sad,5.966,./IEMOCAP_full_release/wav/Ses05F_script02_2_F017.wav
Ses05F_script02_2_F018,sad,1.8378125,./IEMOCAP_full_release/wav/Ses05F_script02_2_F018.wav
Ses05F_script02_2_F019,sad,1.771,./IEMOCAP_full_release/wav/Ses05F_script02_2_F019.wav
Ses05F_script02_2_F020,fru,1.47025,./IEMOCAP_full_release/wav/Ses05F_script02_2_F020.wav
Ses05F_script02_2_F021,xxx,1.6373125,./IEMOCAP_full_release/wav/Ses05F_script02_2_F021.wav
Ses05F_script02_2_F022,xxx,1.5199375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F022.wav
Ses05F_script02_2_F023,fru,1.575625,./IEMOCAP_full_release/wav/Ses05F_script02_2_F023.wav
Ses05F_script02_2_F024,fru,4.4354375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F024.wav
Ses05F_script02_2_F025,sad,5.0248125,./IEMOCAP_full_release/wav/Ses05F_script02_2_F025.wav
Ses05F_script02_2_F026,sad,5.25575,./IEMOCAP_full_release/wav/Ses05F_script02_2_F026.wav
Ses05F_script02_2_F027,sad,4.3774375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F027.wav
Ses05F_script02_2_F028,sad,19.3143125,./IEMOCAP_full_release/wav/Ses05F_script02_2_F028.wav
Ses05F_script02_2_F029,sad,2.0049375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F029.wav
Ses05F_script02_2_F030,sad,7.5519375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F030.wav
Ses05F_script02_2_F031,xxx,3.6803125,./IEMOCAP_full_release/wav/Ses05F_script02_2_F031.wav
Ses05F_script02_2_F032,sad,16.507375,./IEMOCAP_full_release/wav/Ses05F_script02_2_F032.wav
Ses05F_script02_2_F033,hap,6.8501875,./IEMOCAP_full_release/wav/Ses05F_script02_2_F033.wav
Ses05F_script02_2_F034,hap,9.8910625,./IEMOCAP_full_release/wav/Ses05F_script02_2_F034.wav
Ses05F_script02_2_F035,xxx,2.51225,./IEMOCAP_full_release/wav/Ses05F_script02_2_F035.wav
Ses05F_script02_2_F036,xxx,2.47275,./IEMOCAP_full_release/wav/Ses05F_script02_2_F036.wav
Ses05F_script02_2_F037,hap,5.8870625,./IEMOCAP_full_release/wav/Ses05F_script02_2_F037.wav
Ses05F_script02_2_F038,xxx,1.9046875,./IEMOCAP_full_release/wav/Ses05F_script02_2_F038.wav
Ses05F_script02_2_M000,exc,3.81,./IEMOCAP_full_release/wav/Ses05F_script02_2_M000.wav
Ses05F_script02_2_M001,fru,2.7488125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M001.wav
Ses05F_script02_2_M002,neu,6.0119375,./IEMOCAP_full_release/wav/Ses05F_script02_2_M002.wav
Ses05F_script02_2_M003,neu,2.23,./IEMOCAP_full_release/wav/Ses05F_script02_2_M003.wav
Ses05F_script02_2_M004,xxx,3.0145625,./IEMOCAP_full_release/wav/Ses05F_script02_2_M004.wav
Ses05F_script02_2_M005,neu,6.5494375,./IEMOCAP_full_release/wav/Ses05F_script02_2_M005.wav
Ses05F_script02_2_M006,fru,1.9101875,./IEMOCAP_full_release/wav/Ses05F_script02_2_M006.wav
Ses05F_script02_2_M007,fru,10.8266875,./IEMOCAP_full_release/wav/Ses05F_script02_2_M007.wav
Ses05F_script02_2_M008,fru,1.6118125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M008.wav
Ses05F_script02_2_M009,fru,2.4699375,./IEMOCAP_full_release/wav/Ses05F_script02_2_M009.wav
Ses05F_script02_2_M010,neu,1.6703125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M010.wav
Ses05F_script02_2_M011,fru,2.27225,./IEMOCAP_full_release/wav/Ses05F_script02_2_M011.wav
Ses05F_script02_2_M012,fru,4.110125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M012.wav
Ses05F_script02_2_M013,fru,6.9170625,./IEMOCAP_full_release/wav/Ses05F_script02_2_M013.wav
Ses05F_script02_2_M014,xxx,11.893,./IEMOCAP_full_release/wav/Ses05F_script02_2_M014.wav
Ses05F_script02_2_M015,xxx,6.886625,./IEMOCAP_full_release/wav/Ses05F_script02_2_M015.wav
Ses05F_script02_2_M016,neu,5.54,./IEMOCAP_full_release/wav/Ses05F_script02_2_M016.wav
Ses05F_script02_2_M017,xxx,11.3279375,./IEMOCAP_full_release/wav/Ses05F_script02_2_M017.wav
Ses05F_script02_2_M018,exc,7.369875,./IEMOCAP_full_release/wav/Ses05F_script02_2_M018.wav
Ses05F_script02_2_M019,exc,2.172,./IEMOCAP_full_release/wav/Ses05F_script02_2_M019.wav
Ses05F_script02_2_M020,exc,1.7853125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M020.wav
Ses05F_script02_2_M021,xxx,2.907125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M021.wav
Ses05F_script02_2_M022,fru,2.6570625,./IEMOCAP_full_release/wav/Ses05F_script02_2_M022.wav
Ses05F_script02_2_M023,fru,3.3525,./IEMOCAP_full_release/wav/Ses05F_script02_2_M023.wav
Ses05F_script02_2_M024,fru,6.583875,./IEMOCAP_full_release/wav/Ses05F_script02_2_M024.wav
Ses05F_script02_2_M025,ang,2.506125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M025.wav
Ses05F_script02_2_M026,xxx,16.488625,./IEMOCAP_full_release/wav/Ses05F_script02_2_M026.wav
Ses05F_script02_2_M027,fru,18.0298125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M027.wav
Ses05F_script02_2_M028,xxx,4.908375,./IEMOCAP_full_release/wav/Ses05F_script02_2_M028.wav
Ses05F_script02_2_M029,xxx,1.67,./IEMOCAP_full_release/wav/Ses05F_script02_2_M029.wav
Ses05F_script02_2_M030,xxx,1.37,./IEMOCAP_full_release/wav/Ses05F_script02_2_M030.wav
Ses05F_script02_2_M031,sad,4.1435,./IEMOCAP_full_release/wav/Ses05F_script02_2_M031.wav
Ses05F_script02_2_M032,sad,3.9430625,./IEMOCAP_full_release/wav/Ses05F_script02_2_M032.wav
Ses05F_script02_2_M033,sad,4.93,./IEMOCAP_full_release/wav/Ses05F_script02_2_M033.wav
Ses05F_script02_2_M034,xxx,1.9380625,./IEMOCAP_full_release/wav/Ses05F_script02_2_M034.wav
Ses05F_script02_2_M035,hap,6.8501875,./IEMOCAP_full_release/wav/Ses05F_script02_2_M035.wav
Ses05F_script02_2_M036,hap,6.702125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M036.wav
Ses05F_script02_2_M037,hap,3.007375,./IEMOCAP_full_release/wav/Ses05F_script02_2_M037.wav
Ses05F_script02_2_M038,xxx,2.2099375,./IEMOCAP_full_release/wav/Ses05F_script02_2_M038.wav
Ses05F_script02_2_M039,xxx,4.417125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M039.wav
Ses05F_script02_2_M040,hap,5.1794375,./IEMOCAP_full_release/wav/Ses05F_script02_2_M040.wav
Ses05F_script02_2_M041,hap,1.8378125,./IEMOCAP_full_release/wav/Ses05F_script02_2_M041.wav
Ses05F_impro01_F000,neu,2.55675,./IEMOCAP_full_release/wav/Ses05F_impro01_F000.wav
Ses05F_impro01_F001,fru,5.34,./IEMOCAP_full_release/wav/Ses05F_impro01_F001.wav
Ses05F_impro01_F002,fru,4.05,./IEMOCAP_full_release/wav/Ses05F_impro01_F002.wav
Ses05F_impro01_F003,fru,4.4799375,./IEMOCAP_full_release/wav/Ses05F_impro01_F003.wav
Ses05F_impro01_F004,fru,2.6999375,./IEMOCAP_full_release/wav/Ses05F_impro01_F004.wav
Ses05F_impro01_F005,fru,2.9399375,./IEMOCAP_full_release/wav/Ses05F_impro01_F005.wav
Ses05F_impro01_F006,fru,6.92,./IEMOCAP_full_release/wav/Ses05F_impro01_F006.wav
Ses05F_impro01_F007,fru,7.05,./IEMOCAP_full_release/wav/Ses05F_impro01_F007.wav
Ses05F_impro01_F008,neu,4.2399375,./IEMOCAP_full_release/wav/Ses05F_impro01_F008.wav
Ses05F_impro01_F009,fru,2.62,./IEMOCAP_full_release/wav/Ses05F_impro01_F009.wav
Ses05F_impro01_F010,fru,1.61,./IEMOCAP_full_release/wav/Ses05F_impro01_F010.wav
Ses05F_impro01_F011,fru,3.02275,./IEMOCAP_full_release/wav/Ses05F_impro01_F011.wav
Ses05F_impro01_F012,fru,5.3499375,./IEMOCAP_full_release/wav/Ses05F_impro01_F012.wav
Ses05F_impro01_F013,fru,10.87,./IEMOCAP_full_release/wav/Ses05F_impro01_F013.wav
Ses05F_impro01_F014,fru,4.4699375,./IEMOCAP_full_release/wav/Ses05F_impro01_F014.wav
Ses05F_impro01_F015,fru,1.3499375,./IEMOCAP_full_release/wav/Ses05F_impro01_F015.wav
Ses05F_impro01_F016,fru,3.79,./IEMOCAP_full_release/wav/Ses05F_impro01_F016.wav
Ses05F_impro01_F017,ang,6.0199375,./IEMOCAP_full_release/wav/Ses05F_impro01_F017.wav
Ses05F_impro01_F018,ang,1.56,./IEMOCAP_full_release/wav/Ses05F_impro01_F018.wav
Ses05F_impro01_F019,fru,4.5899375,./IEMOCAP_full_release/wav/Ses05F_impro01_F019.wav
Ses05F_impro01_F020,ang,4.81,./IEMOCAP_full_release/wav/Ses05F_impro01_F020.wav
Ses05F_impro01_F021,fru,2.1299375,./IEMOCAP_full_release/wav/Ses05F_impro01_F021.wav
Ses05F_impro01_F022,fru,2.4199375,./IEMOCAP_full_release/wav/Ses05F_impro01_F022.wav
Ses05F_impro01_F023,fru,2.085875,./IEMOCAP_full_release/wav/Ses05F_impro01_F023.wav
Ses05F_impro01_M000,neu,9.0,./IEMOCAP_full_release/wav/Ses05F_impro01_M000.wav
Ses05F_impro01_M001,xxx,6.5199375,./IEMOCAP_full_release/wav/Ses05F_impro01_M001.wav
Ses05F_impro01_M002,xxx,4.8299375,./IEMOCAP_full_release/wav/Ses05F_impro01_M002.wav
Ses05F_impro01_M003,neu,6.7699375,./IEMOCAP_full_release/wav/Ses05F_impro01_M003.wav
Ses05F_impro01_M004,fru,3.28,./IEMOCAP_full_release/wav/Ses05F_impro01_M004.wav
Ses05F_impro01_M005,fru,3.74,./IEMOCAP_full_release/wav/Ses05F_impro01_M005.wav
Ses05F_impro01_M006,fru,6.98,./IEMOCAP_full_release/wav/Ses05F_impro01_M006.wav
Ses05F_impro01_M007,fru,1.6499375,./IEMOCAP_full_release/wav/Ses05F_impro01_M007.wav
Ses05F_impro01_M008,fru,4.99,./IEMOCAP_full_release/wav/Ses05F_impro01_M008.wav
Ses05F_impro01_M009,fru,11.14,./IEMOCAP_full_release/wav/Ses05F_impro01_M009.wav
Ses05F_impro01_M010,fru,2.0,./IEMOCAP_full_release/wav/Ses05F_impro01_M010.wav
Ses05F_impro01_M011,fru,8.5699375,./IEMOCAP_full_release/wav/Ses05F_impro01_M011.wav
Ses05F_impro01_M012,fru,10.0799375,./IEMOCAP_full_release/wav/Ses05F_impro01_M012.wav
Ses05F_impro01_M013,fru,7.3899375,./IEMOCAP_full_release/wav/Ses05F_impro01_M013.wav
Ses05F_impro01_M014,fru,3.14,./IEMOCAP_full_release/wav/Ses05F_impro01_M014.wav
Ses05F_impro01_M015,fru,3.3899375,./IEMOCAP_full_release/wav/Ses05F_impro01_M015.wav
Ses05F_impro01_M016,xxx,4.46,./IEMOCAP_full_release/wav/Ses05F_impro01_M016.wav
Ses05F_impro01_M017,fru,5.73,./IEMOCAP_full_release/wav/Ses05F_impro01_M017.wav
Ses05F_impro01_M018,fru,2.27,./IEMOCAP_full_release/wav/Ses05F_impro01_M018.wav
Ses05F_impro01_M019,fru,6.0148125,./IEMOCAP_full_release/wav/Ses05F_impro01_M019.wav
Ses05F_impro01_M020,fru,2.79,./IEMOCAP_full_release/wav/Ses05F_impro01_M020.wav
Ses05F_impro01_M021,fru,4.3199375,./IEMOCAP_full_release/wav/Ses05F_impro01_M021.wav
Ses05F_impro01_M022,xxx,2.2199375,./IEMOCAP_full_release/wav/Ses05F_impro01_M022.wav
Ses05F_impro01_M023,fru,6.3199375,./IEMOCAP_full_release/wav/Ses05F_impro01_M023.wav
Ses05F_impro01_M024,xxx,3.3799375,./IEMOCAP_full_release/wav/Ses05F_impro01_M024.wav
Ses05M_script01_2_F000,xxx,3.253125,./IEMOCAP_full_release/wav/Ses05M_script01_2_F000.wav
Ses05M_script01_2_F001,xxx,3.75,./IEMOCAP_full_release/wav/Ses05M_script01_2_F001.wav
Ses05M_script01_2_F002,neu,2.9499375,./IEMOCAP_full_release/wav/Ses05M_script01_2_F002.wav
Ses05M_script01_2_F003,xxx,2.4099375,./IEMOCAP_full_release/wav/Ses05M_script01_2_F003.wav
Ses05M_script01_2_F004,neu,2.49,./IEMOCAP_full_release/wav/Ses05M_script01_2_F004.wav
Ses05M_script01_2_F005,ang,2.37,./IEMOCAP_full_release/wav/Ses05M_script01_2_F005.wav
Ses05M_script01_2_F006,xxx,3.9499375,./IEMOCAP_full_release/wav/Ses05M_script01_2_F006.wav
Ses05M_script01_2_F007,xxx,7.93,./IEMOCAP_full_release/wav/Ses05M_script01_2_F007.wav
Ses05M_script01_2_F008,xxx,9.3899375,./IEMOCAP_full_release/wav/Ses05M_script01_2_F008.wav
Ses05M_script01_2_F009,xxx,8.3499375,./IEMOCAP_full_release/wav/Ses05M_script01_2_F009.wav
Ses05M_script01_2_F010,fru,9.6,./IEMOCAP_full_release/wav/Ses05M_script01_2_F010.wav
Ses05M_script01_2_F011,fru,6.6899375,./IEMOCAP_full_release/wav/Ses05M_script01_2_F011.wav
Ses05M_script01_2_F012,xxx,6.92,./IEMOCAP_full_release/wav/Ses05M_script01_2_F012.wav
Ses05M_script01_2_F013,xxx,3.4699375,./IEMOCAP_full_release/wav/Ses05M_script01_2_F013.wav
Ses05M_script01_2_F014,fru,4.54,./IEMOCAP_full_release/wav/Ses05M_script01_2_F014.wav
Ses05M_script01_2_F015,ang,2.98,./IEMOCAP_full_release/wav/Ses05M_script01_2_F015.wav
Ses05M_script01_2_F016,xxx,2.6499375,./IEMOCAP_full_release/wav/Ses05M_script01_2_F016.wav
Ses05M_script01_2_F017,ang,1.49,./IEMOCAP_full_release/wav/Ses05M_script01_2_F017.wav
Ses05M_script01_2_M000,neu,2.49,./IEMOCAP_full_release/wav/Ses05M_script01_2_M000.wav
Ses05M_script01_2_M001,neu,5.54,./IEMOCAP_full_release/wav/Ses05M_script01_2_M001.wav
Ses05M_script01_2_M002,fru,10.0099375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M002.wav
Ses05M_script01_2_M003,neu,3.3199375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M003.wav
Ses05M_script01_2_M004,fru,3.3799375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M004.wav
Ses05M_script01_2_M005,fru,3.37,./IEMOCAP_full_release/wav/Ses05M_script01_2_M005.wav
Ses05M_script01_2_M006,xxx,3.6399375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M006.wav
Ses05M_script01_2_M007,fru,3.4,./IEMOCAP_full_release/wav/Ses05M_script01_2_M007.wav
Ses05M_script01_2_M008,fru,4.4399375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M008.wav
Ses05M_script01_2_M009,fru,2.81,./IEMOCAP_full_release/wav/Ses05M_script01_2_M009.wav
Ses05M_script01_2_M010,fru,1.5299375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M010.wav
Ses05M_script01_2_M011,fru,2.1099375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M011.wav
Ses05M_script01_2_M012,fru,2.23,./IEMOCAP_full_release/wav/Ses05M_script01_2_M012.wav
Ses05M_script01_2_M013,fru,2.0299375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M013.wav
Ses05M_script01_2_M014,xxx,3.5299375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M014.wav
Ses05M_script01_2_M015,ang,3.3799375,./IEMOCAP_full_release/wav/Ses05M_script01_2_M015.wav
Ses05M_script01_2_M016,ang,3.98,./IEMOCAP_full_release/wav/Ses05M_script01_2_M016.wav
Ses05F_impro05_F000,neu,9.3,./IEMOCAP_full_release/wav/Ses05F_impro05_F000.wav
Ses05F_impro05_F001,neu,3.5765,./IEMOCAP_full_release/wav/Ses05F_impro05_F001.wav
Ses05F_impro05_F002,neu,2.67975,./IEMOCAP_full_release/wav/Ses05F_impro05_F002.wav
Ses05F_impro05_F003,fru,4.789375,./IEMOCAP_full_release/wav/Ses05F_impro05_F003.wav
Ses05F_impro05_F004,neu,1.37,./IEMOCAP_full_release/wav/Ses05F_impro05_F004.wav
Ses05F_impro05_F005,neu,1.28,./IEMOCAP_full_release/wav/Ses05F_impro05_F005.wav
Ses05F_impro05_F006,neu,1.282875,./IEMOCAP_full_release/wav/Ses05F_impro05_F006.wav
Ses05F_impro05_F007,neu,5.352,./IEMOCAP_full_release/wav/Ses05F_impro05_F007.wav
Ses05F_impro05_F008,fru,5.0299375,./IEMOCAP_full_release/wav/Ses05F_impro05_F008.wav
Ses05F_impro05_F009,fru,3.391625,./IEMOCAP_full_release/wav/Ses05F_impro05_F009.wav
Ses05F_impro05_F010,neu,7.1099375,./IEMOCAP_full_release/wav/Ses05F_impro05_F010.wav
Ses05F_impro05_F011,fru,2.7799375,./IEMOCAP_full_release/wav/Ses05F_impro05_F011.wav
Ses05F_impro05_F012,fru,3.81,./IEMOCAP_full_release/wav/Ses05F_impro05_F012.wav
Ses05F_impro05_F013,fru,1.28,./IEMOCAP_full_release/wav/Ses05F_impro05_F013.wav
Ses05F_impro05_F014,fru,4.8899375,./IEMOCAP_full_release/wav/Ses05F_impro05_F014.wav
Ses05F_impro05_F015,xxx,1.8090625,./IEMOCAP_full_release/wav/Ses05F_impro05_F015.wav
Ses05F_impro05_F016,xxx,4.044125,./IEMOCAP_full_release/wav/Ses05F_impro05_F016.wav
Ses05F_impro05_F017,fru,6.3199375,./IEMOCAP_full_release/wav/Ses05F_impro05_F017.wav
Ses05F_impro05_F018,ang,8.37,./IEMOCAP_full_release/wav/Ses05F_impro05_F018.wav
Ses05F_impro05_F019,ang,4.86,./IEMOCAP_full_release/wav/Ses05F_impro05_F019.wav
Ses05F_impro05_F020,ang,8.6299375,./IEMOCAP_full_release/wav/Ses05F_impro05_F020.wav
Ses05F_impro05_F021,ang,13.7699375,./IEMOCAP_full_release/wav/Ses05F_impro05_F021.wav
Ses05F_impro05_F022,ang,5.7168125,./IEMOCAP_full_release/wav/Ses05F_impro05_F022.wav
Ses05F_impro05_F023,ang,3.888125,./IEMOCAP_full_release/wav/Ses05F_impro05_F023.wav
